id,date,news,label,pct_change,text_length,textlemma,textlengthforlemma,word_count,topic,topic_name
nifty_655,2013-05-01,Penn West Exploration Announces 2013 Second Quarter Dividend,Rise,0.0093,60,penn west exploration announces second quarter dividend,55,7,3,quarterly results (2)
nifty_655,2013-05-01,Boeing Board Approves New 777 Sales,Rise,0.0093,35,boeing board approves new sale,30,5,9,aviation industry
nifty_655,2013-05-01,Empire State Building Clears a Hurdle to IPO,Rise,0.0093,44,empire state building clear hurdle ipo,38,6,5,other
nifty_655,2013-05-01,Gold Cuts Losses After Fed,Rise,0.0093,26,gold cut loss after fed,23,5,6,precious metals
nifty_655,2013-05-01,"Frontier-Market Funds Offer Promise, Risk",Rise,0.0093,41,frontier market fund offer promise risk,39,6,8,other
nifty_655,2013-05-01,Taiwan Pay-TV Operator Secures IPO Investors,Rise,0.0093,44,taiwan pay operator secures ipo investor,40,6,5,other
nifty_656,2013-05-02,"PRECIOUS-Gold holds near 1-week low, ETFs outflows persist",Rise,0.0101,58,precious gold hold near week low etf outflow persist,52,9,6,precious metals
nifty_656,2013-05-02,Taiwan cable firm's Singapore IPO aims to raise $1.1 bln,Rise,0.0101,56,taiwan cable firm singapore ipo aim raise bln,45,8,5,other
nifty_656,2013-05-02,Activist investor calls for UBS break-up,Rise,0.0101,40,activist investor call for ubs break,36,6,8,other
nifty_656,2013-05-02,UPDATE 2-UBS faces calls for break-up at investor meeting,Rise,0.0101,57,update ubs face call for break investor meeting,47,8,8,other
nifty_656,2013-05-02,Wealth Strategies: Slow jobs growth keeps investors in bonds,Rise,0.0101,60,wealth strategy slow job growth keep investor bond,50,8,8,other
nifty_656,2013-05-02,"UPDATE 2-Randgold cuts spending after bullion plunge, weak Q1",Rise,0.0101,61,update randgold cut spending after bullion plunge weak,54,8,6,precious metals
nifty_656,2013-05-02,"Penn West Exploration announces its financial results for the first quarter ended March 31, 2013 and the appointment of a new Chairman",Rise,0.0101,134,penn west exploration announces it financial result for the first quarter ended march and the appointment new chairman,118,18,3,quarterly results (2)
nifty_656,2013-05-02,"UPDATE 1-Taiwan cable firm leans on Soros, Och-Ziff in $1.1 bln Singapore IPO",Rise,0.0101,77,update taiwan cable firm lean soros och ziff bln singapore ipo,62,11,5,other
nifty_656,2013-05-02,"Taiwan cable firm leans on Soros, Och-Ziff in $1.1 billion Singapore IPO",Rise,0.0101,72,taiwan cable firm lean soros och ziff billion singapore ipo,59,10,5,other
nifty_656,2013-05-02,Germany's Kion considering IPO in 2013,Rise,0.0101,38,germany kion considering ipo,28,4,5,other
nifty_656,2013-05-02,"BRIEF-International Paper CEO John Faraci tells Reuters ""there's room for"" dividend increase",Rise,0.0101,92,brief international paper ceo john faraci tell reuters there room for dividend increase,87,13,3,quarterly results (2)
nifty_656,2013-05-02,Unipol-Fondiaria business trend very positive-CEO,Rise,0.0101,49,unipol fondiaria business trend very positive ceo,49,7,8,other
nifty_656,2013-05-02,Allstate to Expand Retirement Offerings With AXA Equitable's Retirement CornerstoneÂ® Variable Annuity,Rise,0.0101,102,allstate expand retirement offering with axa equitable retirement cornerstoneâ variable annuity,95,11,8,other
nifty_656,2013-05-02,Analyst View: Intel names COO Krzanich as new CEO,Rise,0.0101,49,analyst view intel name coo krzanich new ceo,44,8,8,other
nifty_656,2013-05-02,UPDATE 1-Germany's Kion considering IPO in 2013,Rise,0.0101,47,update germany kion considering ipo,35,5,5,other
nifty_656,2013-05-02,UPDATE 5-Shell's renaissance CEO to retire early,Rise,0.0101,48,update shell renaissance ceo retire early,41,6,8,other
nifty_656,2013-05-02,Duke Energy declares quarterly dividend,Rise,0.0101,39,duke energy declares quarterly dividend,39,5,3,quarterly results (2)
nifty_656,2013-05-02,Shell's renaissance CEO to retire early,Rise,0.0101,39,shell renaissance ceo retire early,34,5,8,other
nifty_656,2013-05-02,"Twitter hires Morgan Stanley banker with IPO, M&A; background",Rise,0.0101,61,twitter hire morgan stanley banker with ipo background,54,8,5,other
nifty_656,2013-05-02,PRECIOUS-Gold up after ECB rate cut but physical demand slows,Rise,0.0101,61,precious gold after ecb rate cut but physical demand slows,58,10,6,precious metals
nifty_656,2013-05-02,Equifax Board of Directors Announces Second Quarter Dividend,Rise,0.0101,60,equifax board director announces second quarter dividend,56,7,3,quarterly results (2)
nifty_656,2013-05-02,Capital One Announces Dividend Increase,Rise,0.0101,39,capital one announces dividend increase,39,5,3,quarterly results (2)
nifty_656,2013-05-02,First Horizon Declares Quarterly Dividends,Rise,0.0101,42,first horizon declares quarterly dividend,41,5,3,quarterly results (2)
nifty_656,2013-05-02,"First Community Bancshares, Inc. Announces First Quarter 2013 Results and Quarterly Dividend",Rise,0.0101,92,first community bancshares inc announces first quarter result and quarterly dividend,84,11,3,quarterly results (2)
nifty_656,2013-05-02,Man Group's new CEO faces surge in client outflows,Rise,0.0101,50,man group new ceo face surge client outflow,43,8,8,other
nifty_656,2013-05-02,UNS Energy Board of Directors Declares Quarterly Dividend; Management to Meet with Investors,Rise,0.0101,92,un energy board director declares quarterly dividend management meet with investor,82,11,3,quarterly results (2)
nifty_656,2013-05-02,First National Bank Alaska Declares Dividend for Second Quarter,Rise,0.0101,63,first national bank alaska declares dividend for second quarter,63,9,3,quarterly results (2)
nifty_656,2013-05-02,"PRECIOUS-Gold ticks up, heads for second straight weekly gain",Rise,0.0101,61,precious gold tick head for second straight weekly gain,55,9,6,precious metals
nifty_656,2013-05-02,UPDATE 1-Ares Management speaking to banks about an IPO-source,Rise,0.0101,62,update are management speaking bank about ipo source,52,8,5,other
nifty_656,2013-05-02,Ares Management speaking to banks about an IPO: source,Rise,0.0101,54,are management speaking bank about ipo source,45,7,5,other
nifty_656,2013-05-02,ING's U.S. Unit Prices IPO Below Expectations,Rise,0.0101,45,ing unit price ipo below expectation,36,6,5,other
nifty_656,2013-05-02,"Overcapacity, Fuel Costs Hit Shipping",Rise,0.0101,37,overcapacity fuel cost hit shipping,35,5,9,aviation industry
nifty_657,2013-05-06,Budget Airlines Look to Africa,Rise,0.0051,30,budget airline look africa,26,4,9,aviation industry
nifty_658,2013-05-07,"Leaner Airlines, Meaner Routes",Neutral,0.0046,30,leaner airline meaner route,27,4,9,aviation industry
nifty_658,2013-05-07,T-Mobile CEO Looks to Pinch Pennies,Neutral,0.0046,35,mobile ceo look pinch penny,27,5,8,other
nifty_658,2013-05-07,Diageo Names Its Next CEO,Neutral,0.0046,25,diageo name it next ceo,23,5,8,other
nifty_658,2013-05-07,China Banks Adjust as Hong Kong IPOs Dry Up,Neutral,0.0046,43,china bank adjust hong kong ipo dry,35,7,5,other
nifty_659,2013-05-08,"ING Q1 in line, plans European insurance IPO in 2014",Neutral,-0.0028,52,ing line plan european insurance ipo,36,6,5,other
nifty_659,2013-05-08,"ING CFO on earnings, insurance IPO plans",Neutral,-0.0028,40,ing cfo earnings insurance ipo plan,35,6,5,other
nifty_659,2013-05-08,PRECIOUS-Gold edges up on China demand; ETF holdings at 4-yr low,Neutral,-0.0028,64,precious gold edge china demand etf holding low,47,8,6,precious metals
nifty_659,2013-05-08,NZ's Mighty River Power IPO raises $1.43 bln,Neutral,-0.0028,44,mighty river power ipo raise bln,32,6,5,other
nifty_659,2013-05-08,UPDATE 1-New Zealand's Mighty River IPO raises record $1.4 bln,Neutral,-0.0028,62,update new zealand mighty river ipo raise record bln,52,9,5,other
nifty_659,2013-05-08,Wealth Strategies: Surprise! Domestic growth to drive Europe,Neutral,-0.0028,60,wealth strategy surprise domestic growth drive europe,53,7,8,other
nifty_659,2013-05-08,Nature's Sunshine Products Reports First Quarter Financial Results and Declares Quarterly Cash Dividend,Neutral,-0.0028,103,nature sunshine product report first quarter financial result and declares quarterly cash dividend,98,13,3,quarterly results (2)
nifty_659,2013-05-08,Correction Notice Of Press Release On Quarterly Dividend Announcement,Neutral,-0.0028,69,correction notice press release quarterly dividend announcement,63,7,3,quarterly results (2)
nifty_659,2013-05-08,"NV Energy, Inc. Announces Quarterly Dividend",Neutral,-0.0028,44,energy inc announces quarterly dividend,39,5,3,quarterly results (2)
nifty_659,2013-05-08,TCP Capital Corp. Announces First Quarter 2013 Financial Results; Raises Quarterly Dividend to $0.36 Per Share; Net Investment Income of $0.49 Per Share; and Earnings of $0.60 Per Share,Neutral,-0.0028,185,tcp capital corp announces first quarter financial result raise quarterly dividend per share net investment income per share and earnings per share,147,22,3,quarterly results (2)
nifty_659,2013-05-08,D&B; Declares Quarterly Dividend,Neutral,-0.0028,32,declares quarterly dividend,27,3,3,quarterly results (2)
nifty_659,2013-05-08,"Fidelity D & D Bancorp, Inc. Second Quarter 2013 Dividend",Neutral,-0.0028,57,fidelity bancorp inc second quarter dividend,44,6,3,quarterly results (2)
nifty_659,2013-05-08,The dark side of bank dividends,Neutral,-0.0028,31,the dark side bank dividend,27,5,3,quarterly results (2)
nifty_659,2013-05-08,Phillips 66 Announces Quarterly Dividend,Neutral,-0.0028,40,phillips announces quarterly dividend,37,4,3,quarterly results (2)
nifty_659,2013-05-08,"CNO Financial Group, Inc. Announces Results of Annual Shareholders Meeting and Increases Quarterly Dividend to $0.03 Per Common Share",Neutral,-0.0028,133,cno financial group inc announces result annual shareholder meeting and increase quarterly dividend per common share,116,16,3,quarterly results (2)
nifty_659,2013-05-08,Assured Guaranty Ltd. Declares $0.10 per Share Quarterly Dividend and Restores Share Repurchase Authorization to $200 Million,Neutral,-0.0028,125,assured guaranty ltd declares per share quarterly dividend and restores share repurchase authorization million,110,14,3,quarterly results (2)
nifty_659,2013-05-08,"PRECIOUS-Gold up over 1 pct on dollar drop, physical demand",Neutral,-0.0028,59,precious gold over pct dollar drop physical demand,50,8,6,precious metals
nifty_659,2013-05-08,"Hennessy Advisors, Inc. Announces Quarterly Dividend and Second Quarter Earnings of $0.20 Per Share",Neutral,-0.0028,99,hennessy advisor inc announces quarterly dividend and second quarter earnings per share,87,12,3,quarterly results (2)
nifty_659,2013-05-08,"DoubleLine's Gundlach says stay away from bank deposits, gold",Neutral,-0.0028,61,doubleline gundlach say stay away from bank deposit gold,56,9,6,precious metals
nifty_659,2013-05-08,PRECIOUS-Gold slips after 1 pct gain; ETFs at 4-year low,Neutral,-0.0028,56,precious gold slip after pct gain etf year low,46,9,6,precious metals
nifty_659,2013-05-08,UPDATE 1-Quintiles IPO raises more-than-planned $947 mln as stocks rally,Neutral,-0.0028,72,update quintiles ipo raise more than planned mln stock rally,60,10,5,other
nifty_659,2013-05-08,Quintiles IPO raises more-than-planned $947 million as stocks rally,Neutral,-0.0028,67,quintiles ipo raise more than planned million stock rally,57,9,5,other
nifty_659,2013-05-08,Einhorn's advice to investors: don't take my advice,Neutral,-0.0028,51,einhorn advice investor don take advice,39,6,8,other
nifty_659,2013-05-08,Fusion-io Names Former H-P Strategist as CEO,Neutral,-0.0028,44,fusion name former strategist ceo,33,5,8,other
nifty_659,2013-05-08,Debt-Laden Claire's IPO to Test Market,Neutral,-0.0028,38,debt laden claire ipo test market,33,6,5,other
nifty_659,2013-05-08,"Delta Initiates Dividend, Buyback",Neutral,-0.0028,33,delta initiate dividend buyback,31,4,3,quarterly results (2)
nifty_659,2013-05-08,Tim Hortons Taps New CEO,Neutral,-0.0028,24,tim hortons tap new ceo,23,5,8,other
nifty_659,2013-05-08,Fixes for Clients Who Can't Afford To Retire,Neutral,-0.0028,44,fix for client who can afford retire,36,7,8,other
nifty_659,2013-05-08,Delhaize CEO to Step Down,Neutral,-0.0028,25,delhaize ceo step down,22,4,8,other
nifty_660,2013-05-09,"FAA, American Parent ",Neutral,0.0033,21,faa american parent,19,3,9,aviation industry
nifty_660,2013-05-09,Boeing's Old Base Battles for 777X,Neutral,0.0033,34,boeing old base battle for,26,5,9,aviation industry
nifty_661,2013-05-13,PRECIOUS-Gold drops 1 pct to near 2-week low as dollar firms,Rise,0.0103,60,precious gold drop pct near week low dollar firm,48,9,6,precious metals
nifty_661,2013-05-13,RPT-PRECIOUS-Gold drops 1 pct to near 2-week low as dollar firms,Rise,0.0103,64,rpt precious gold drop pct near week low dollar firm,52,10,6,precious metals
nifty_661,2013-05-13,UPDATE 1-AirAsia X eyes $300 mln IPO as airlines gear up for fund-raising,Rise,0.0103,73,update airasia eye mln ipo airline gear for fund raising,56,10,5,other
nifty_661,2013-05-13,India's Just Dial to raise up to $174 mln through IPO,Rise,0.0103,53,india just dial raise mln through ipo,37,7,5,other
nifty_661,2013-05-13,"Tessera Implements New Capital Allocation Strategy, Announces Special Cash Dividend",Rise,0.0103,83,tessera implement new capital allocation strategy announces special cash dividend,81,10,3,quarterly results (2)
nifty_661,2013-05-13,U.S. Morning Call: IPOs set to raise most cash since crisis,Rise,0.0103,59,morning call ipo set raise most cash since crisis,49,9,5,other
nifty_661,2013-05-13,UPDATE 1-Generali denies sale of U.S. business,Rise,0.0103,46,update generali denies sale business,36,5,8,other
nifty_661,2013-05-13,Building products maker Ply Gem seeks $1.3 billion valuation in IPO,Rise,0.0103,67,building product maker ply gem seek billion valuation ipo,57,9,5,other
nifty_661,2013-05-13,Protective Declares Quarterly Dividend,Rise,0.0103,38,protective declares quarterly dividend,38,4,3,quarterly results (2)
nifty_661,2013-05-13,Aspen Institute to Hold Congressional Briefing on Retirement Security Policy with Senator Tom Harkin and Congressman Richard Neal,Rise,0.0103,129,aspen institute hold congressional briefing retirement security policy with senator tom harkin and congressman richard neal,123,16,8,other
nifty_661,2013-05-13,"CORRECTED-GLOBAL MARKETS-Dollar's strength weakens oil, gold; stocks fall",Rise,0.0103,73,corrected global market dollar strength weakens oil gold stock fall,67,10,6,precious metals
nifty_661,2013-05-13,Bank of the West Offers Tips And Guidance To Protect Seniors From Financial Scams And Elder Abuse,Rise,0.0103,97,bank the west offer tip and guidance protect senior from financial scam and elder abuse,87,15,8,other
nifty_661,2013-05-13,UPDATE 1-Private equity owners pick IPO banks for Grohe,Rise,0.0103,55,update private equity owner pick ipo bank for grohe,51,9,5,other
nifty_661,2013-05-13,Luxury apparel company Vince selects banks for fall IPO: sources,Rise,0.0103,64,luxury apparel company vince selects bank for fall ipo source,61,10,5,other
nifty_661,2013-05-13,"PRECIOUS-Gold down 1 pct on fund outflows, economic hopes",Rise,0.0103,57,precious gold down pct fund outflow economic hope,49,8,6,precious metals
nifty_661,2013-05-13,Northrop wins Global Hawk deal worth up to $555.6 mln-Pentagon,Rise,0.0103,62,northrop win global hawk deal worth mln pentagon,48,8,9,aviation industry
