,id,date,news,label,pct_change,text_length,textlemma,textlengthforlemma,word_count,topic,topic_name,year,count
178540,nifty_534,2012-09-12,Research and Markets: Cyber Forensics. From Data to Digital Evidence,Rise,0.0152,68,research and market cyber forensics from data digital evidence,62,9,4,cybersecurity,2012,455
178549,nifty_534,2012-09-12,"U.S. stock index futures rise; Apple, Facebook eyed",Rise,0.0152,51,stock index future rise apple facebook eyed,43,7,2,stock,2012,476
178566,nifty_534,2012-09-12,Stonesoft Raises the Bar with the Security Engine 5.4 and New High Speed Network Security Appliances,Rise,0.0152,100,stonesoft raise the bar with the security engine and new high speed network security appliance,94,15,4,cybersecurity,2012,455
178577,nifty_534,2012-09-12,Research and Markets: Mobile WiMax - Global Strategic Business Report - 2012,Rise,0.0152,76,research and market mobile wimax global strategic business report,65,9,7,telecom industry,2012,480
178594,nifty_534,2012-09-12,DrayTek Cites Deployment of Commtouch Security Technology as Contributor to Growth,Rise,0.0152,82,draytek cite deployment commtouch security technology contributor growth,72,8,4,cybersecurity,2012,455
178645,nifty_534,2012-09-12,Research and Markets: Iran Pharmaceuticals and Healthcare Report Q3 2012,Rise,0.0152,72,research and market iran pharmaceutical and healthcare report,61,8,0,pharmacy,2012,646
178712,nifty_534,2012-09-12,Research and Markets: Portugal Pharmaceuticals and Healthcare Report Q3 2012,Rise,0.0152,76,research and market portugal pharmaceutical and healthcare report,65,8,0,pharmacy,2012,646
178726,nifty_534,2012-09-12,Research and Markets: Top 345 Telecommunications Services (North American),Rise,0.0152,74,research and market top telecommunication service north american,64,8,7,telecom industry,2012,480
178783,nifty_534,2012-09-12,SSH Communications Security Provides Major Financial Services Customer with Data-in-Transit Security Solution,Rise,0.0152,109,ssh communication security provides major financial service customer with data transit security solution,104,13,4,cybersecurity,2012,455
178791,nifty_534,2012-09-12, FireMon Security Manager Propels Partners' Go-To-Market Strategies,Rise,0.0152,67,firemon security manager propels partner market strategy,56,7,4,cybersecurity,2012,455
178794,nifty_534,2012-09-12, Cisco Delivers New Wave of Security Solutions to Defend Fast-Evolving Data Centers,Rise,0.0152,83,cisco delivers new wave security solution defend fast evolving data center,74,11,4,cybersecurity,2012,455
178795,nifty_534,2012-09-12, National Institute of Standards and Technology (NIST) Publishes Guidelines on Preparing for and Responding to Certificate Authority Compromises,Rise,0.0152,144,national institute standard and technology nist publishes guideline preparing for and responding certificate authority compromise,129,15,4,cybersecurity,2012,455
178836,nifty_534,2012-09-12,HID Global's iCLASS SE Platform Wins Security Products Magazine 2012 New Product Award,Rise,0.0152,86,hid global iclass platform win security product magazine new product award,74,11,4,cybersecurity,2012,455
178838,nifty_534,2012-09-12, Centrify Continues Expansion to Meet Global Demand for Its Security and Compliance Solutions by Growing Presence in Middle East and North Africa,Rise,0.0152,145,centrify continues expansion meet global demand for it security and compliance solution growing presence middle east and north africa,133,19,4,cybersecurity,2012,455
178863,nifty_534,2012-09-12,Small Biotech and Pharma Companies Struggling with Regulatory Submission Timeline,Rise,0.0152,81,small biotech and pharma company struggling with regulatory submission timeline,79,10,0,pharmacy,2012,646
178883,nifty_534,2012-09-12,ACTIVE Network and SGMA Reveal Secrets to Inspiring a More Active America,Rise,0.0152,73,active network and sgma reveal secret inspiring more active america,67,10,4,cybersecurity,2012,455
178908,nifty_534,2012-09-12,"Research and Markets: 1Q12 Philippines Mobile Operator Forecast, 2012 - 2016: The Philippines to have 115 million mobile subscriber connections in 2016",Rise,0.0152,151,research and market philippine mobile operator forecast the philippine have million mobile subscriber connection,112,14,7,telecom industry,2012,480
178912,nifty_534,2012-09-12,Verdasys Vice President Bill Munroe to Explore Insider Threat Prevention In Presentation to Information Systems Security Association Meeting,Rise,0.0152,140,verdasys vice president bill munroe explore insider threat prevention presentation information system security association meeting,130,15,4,cybersecurity,2012,455
178913,nifty_534,2012-09-12,"Research and Markets: 1Q12 Indonesia Mobile Operator Forecast, 2012 - 2016: Indonesia to Have 360 Million Mobile Subscriber Connections in 2016",Rise,0.0152,143,research and market indonesia mobile operator forecast indonesia have million mobile subscriber connection,106,13,7,telecom industry,2012,480
178919,nifty_534,2012-09-12,"Research and Markets: 1Q12 Mexico Mobile Operator Forecast, 2012 - 2016: Mexico to Have 108.8 Million Mobile Subscriber Connections in 2016",Rise,0.0152,139,research and market mexico mobile operator forecast mexico have million mobile subscriber connection,100,13,7,telecom industry,2012,480
178923,nifty_534,2012-09-12,RSA Unifies Identity and Access Management Across Enterprise and Cloud Infrastructures,Rise,0.0152,86,rsa unifies identity and access management across enterprise and cloud infrastructure,85,11,4,cybersecurity,2012,455
178962,nifty_534,2012-09-12,Perimeter E-Security Announces the Industry's First Web Security Client for Macs,Rise,0.0152,80,perimeter security announces the industry first web security client for mac,75,11,4,cybersecurity,2012,455
178994,nifty_534,2012-09-12,US STOCKS-Wall Street set for higher open after German court ruling,Rise,0.0152,67,stock wall street set for higher open after german court ruling,63,11,2,stock,2012,476
179021,nifty_534,2012-09-12,US STOCKS SNAPSHOT-Wall Street opens higher after German ruling,Rise,0.0152,63,stock snapshot wall street open higher after german ruling,58,9,2,stock,2012,476
179098,nifty_534,2012-09-12,Layered Technologies Launches Next Generation Secure Cloud,Rise,0.0152,58,layered technology launch next generation secure cloud,54,7,4,cybersecurity,2012,455
179106,nifty_534,2012-09-12,Licensing Executives Society Annual Meeting Keynote Speaker Eric Topol Says High Tech Medical and Digital Innovations Are Revolutionizing Health Care,Rise,0.0152,149,licensing executive society annual meeting keynote speaker eric topol say high tech medical and digital innovation are revolutionizing health care,146,20,0,pharmacy,2012,646
179164,nifty_534,2012-09-12,UPDATE 3-Dollarama profit jumps 32 pct but shares fall,Rise,0.0152,54,update dollarama profit jump pct but share fall,47,8,1,quarterly results (1),2012,598
179165,nifty_534,2012-09-12,US STOCKS SNAPSHOT - Stocks give up gains as Fed meets,Rise,0.0152,54,stock snapshot stock give gain fed meet,39,7,2,stock,2012,476
179172,nifty_534,2012-09-12,"Research and Markets: Injectable Drug Delivery to 2016 - Drugs, Devices, Targets, Therapeutics and Forecasts",Rise,0.0152,108,research and market injectable drug delivery drug device target therapeutic and forecast,88,12,0,pharmacy,2012,646
179175,nifty_534,2012-09-12,Research and Markets: North American Contact Center Systems Market 2012,Rise,0.0152,71,research and market north american contact center system market,63,9,7,telecom industry,2012,480
179195,nifty_534,2012-09-12, Tekelec to Showcase Strategies to Profit From Game-Changing Business Models and Manage Explosive Signaling Growth at LTE Asia 2012,Rise,0.0152,131,tekelec showcase strategy profit from game changing business model and manage explosive signaling growth lte asia,113,16,7,telecom industry,2012,480
179203,nifty_534,2012-09-12,"CORRECTED-TREASURIES-Yields rise after German court ruling, before supply",Rise,0.0152,73,corrected treasury yield rise after german court ruling before supply,69,10,10,treasury,2012,343
179219,nifty_534,2012-09-12,"Research and Markets: Microneedle Drug Delivery Patches, Syringes & Systems - Devices, Players, Markets and Forecasts",Rise,0.0152,117,research and market microneedle drug delivery patch syrinx system device player market and forecast,99,14,0,pharmacy,2012,646
179246,nifty_534,2012-09-12,MSRB Begins Providing Data on New Issues of Municipal Securities,Rise,0.0152,64,msrb begin providing data new issue municipal security,54,8,4,cybersecurity,2012,455
179252,nifty_534,2012-09-12,Voltaix and Samsung Venture Investment Corporation Partner to Drive New Materials Growth,Rise,0.0152,88,voltaix and samsung venture investment corporation partner drive new material growth,84,11,7,telecom industry,2012,480
179273,nifty_534,2012-09-12,"US STOCKS-Wall St rises on Europe decision, shifts focus to Fed",Rise,0.0152,63,stock wall rise europe decision shift focus fed,47,8,2,stock,2012,476
179284,nifty_534,2012-09-12,Research and Markets: Future Horizons in the Global Tumor Marker Testing Market 2012: Supplier Shares and Sales Forecasts for 40 Cancer Assays by Country,Rise,0.0152,153,research and market future horizon the global tumor marker testing market supplier share and sale forecast for cancer assay country,131,20,0,pharmacy,2012,646
179294,nifty_534,2012-09-12,Research and Markets: The Global Telecom Consulting Market to Grow At A CAGR Of 5 Percent over the Period 2011-2015,Rise,0.0152,115,research and market the global telecom consulting market grow cagr percent over the period,90,14,7,telecom industry,2012,480
179334,nifty_534,2012-09-12,TREASURIES-Prices add losses after 10-year auction,Rise,0.0152,50,treasury price add loss after year auction,42,7,10,treasury,2012,343
179341,nifty_534,2012-09-12,Research and Markets: Future Horizons in the US Cancer Diagnostics Market 2012: Supplier Shares and Sales Forecasts for 40 Tumor Markers by Market Segment,Rise,0.0152,154,research and market future horizon the cancer diagnostics market supplier share and sale forecast for tumor marker market segment,129,19,0,pharmacy,2012,646
179343,nifty_534,2012-09-12,Research and Markets: Global Near Field Communication Chip Market 2011-2015 Discusses That the Lack of Application-Level Standardization Is One of the Major Challenges Confronting This Market,Rise,0.0152,191,research and market global near field communication chip market discusses that the lack application level standardization one the major challenge confronting this market,169,23,7,telecom industry,2012,480
179366,nifty_534,2012-09-12,US STOCKS-Wall St advances slightly ahead of Fed,Rise,0.0152,48,stock wall advance slightly ahead fed,37,6,2,stock,2012,476
179374,nifty_534,2012-09-12,"TREASURIES-Prices fall on German court ruling, 10-year sale",Rise,0.0152,59,treasury price fall german court ruling year sale,49,8,10,treasury,2012,343
179417,nifty_534,2012-09-12,US STOCKS-Wall St edges higher as Fed decision looms,Rise,0.0152,52,stock wall edge higher fed decision loom,40,7,2,stock,2012,476
179427,nifty_534,2012-09-12,"US STOCKS SNAPSHOT - Wall St erases gains late, turns negative",Rise,0.0152,62,stock snapshot wall erases gain late turn negative,50,8,2,stock,2012,476
179448,nifty_534,2012-09-12,Pacific Life`s Tom Gibbons and Joseph Krum Assume Additional Corporate Treasury Responsibilities,Rise,0.0152,96,pacific life tom gibbon and joseph krum assume additional corporate treasury responsibility,91,12,10,treasury,2012,343
179463,nifty_534,2012-09-12,BRIEF-Apple shares rally into market close,Rise,0.0152,42,brief apple share rally into market close,41,7,2,stock,2012,476
179465,nifty_534,2012-09-12,US STOCKS SNAPSHOT - Wall St little changed as Fed move eyed,Rise,0.0152,60,stock snapshot wall little changed fed move eyed,48,8,2,stock,2012,476
179488,nifty_534,2012-09-12,US STOCKS-Wall St ends flat as Fed wait nears an end,Rise,0.0152,52,stock wall end flat fed wait nears end,38,8,2,stock,2012,476
179491,nifty_534,2012-09-12,Wall Street ends flat as Fed wait nears an end,Rise,0.0152,46,wall street end flat fed wait nears end,39,8,2,stock,2012,476
179518,nifty_534,2012-09-12,UPDATE 2-Number of U.S. poor holds steady but earnings gap grows,Rise,0.0152,64,update number poor hold steady but earnings gap grows,53,9,1,quarterly results (1),2012,598
179556,nifty_534,2012-09-12,XtremeMac Debuts New Must-Have Cases For Much-Anticipated iPhone 5,Rise,0.0152,66,xtrememac debut new must have case for much anticipated iphone,62,10,7,telecom industry,2012,480
179717,nifty_535,2012-09-13,Myer's Profit Drops,Neutral,0.0044,19,myer profit drop,16,3,1,quarterly results (1),2012,598
179718,nifty_535,2012-09-13,Pier 1 Raises Outlook as Profit Soars,Neutral,0.0044,37,pier raise outlook profit soar,30,5,1,quarterly results (1),2012,598
179991,nifty_540,2012-09-24,TREASURIES-Bonds lifted as equities sag on growth concerns,Fall,-0.0106,58,treasury bond lifted equity sag growth concern,46,7,10,treasury,2012,343
180165,nifty_540,2012-09-24,Research and Markets: Location-based Services Market in China 2011-2015: Digu.com and Jiepang Api Dominate Market Space,Fall,-0.0106,119,research and market location based service market china digu com and jiepang api dominate market space,102,16,7,telecom industry,2012,480
180174,nifty_540,2012-09-24,Research and Markets: Computer-aided Engineering Software Market in India 2011-2015,Fall,-0.0106,83,research and market computer aided engineering software market india,68,9,7,telecom industry,2012,480
180210,nifty_540,2012-09-24,Research and Markets: Polymerase Chain Reaction (PCR) 2012: A Focus on Sales Growth - Market Expected to Grow to Over $38 Billion by 2015,Fall,-0.0106,137,research and market polymerase chain reaction pcr focus sale growth market expected grow over billion,101,15,0,pharmacy,2012,646
